latitude,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,is_acquired
34.045919,245.0,123.0,381.0,12.0,100.0,579.0,163.0,1.6849,5.8493,8.4219,8.4219,4.0,3.0,27690547.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.5,1.0,1
33.068275,171.0,150.0,59.0,97.0,79.0,375.0,455.0,2.189,2.189,5.95506,6.44602,32.0,1.0,9000000.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0
37.287285,278.0,125.0,546.0,153.0,192.0,115.0,144.0,0.4192,1.4658,3.1315,4.137,12.0,2.0,7500000.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,1.0,1
30.271393,181.0,13.0,571.0,15.0,129.0,543.0,516.0,0.6932,1.4986,3.4164,3.4164,9.0,2.0,10000000.0,1.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1
34.142973,240.0,145.0,249.0,14.0,137.0,388.0,672.0,1.4411,6.6795,2.0,2.0,7.0,4.0,5965000.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
37.465645,317.0,72.0,303.0,113.0,138.0,6.0,3.0,-0.2466,-0.2466,-0.4082,7.4548,9.0,1.0,4000000.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
42.548008,138.0,25.0,719.0,11.0,171.0,226.0,250.0,5.1397,5.1397,7.0055,7.0055,2.0,1.0,5000000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.32052,348.0,176.0,98.0,12.0,7.0,203.0,224.0,1.0877,1.0877,5.0959,7.3863,15.0,1.0,11500000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1
41.875555,162.0,48.0,452.0,17.0,138.0,23.0,256.0,1.0356,2.1479,1.5808,1.5808,2.0,2.0,1050000.0,1.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.7566658,18.0,135.0,289.0,15.0,132.0,248.0,453.0,1.1644,1.3507,1.3507,3.3315,13.0,2.0,5500000.0,2.0,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1
39.951311,10.0,147.0,364.0,83.0,161.0,170.0,177.0,0.8301,2.8329,1.0877,3.3369999999999997,17.0,3.0,5000000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6667,1.0,1
37.406914,279.0,125.0,799.0,19.0,151.0,178.0,593.0,-1.0521,0.6247,-1.3589,1.663,11.0,2.0,3700000.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
36.9397206,334.0,71.0,38.0,14.0,6.0,261.0,51.0,1.2137,3.0082,3.09042,7.204939999999999,4.0,2.0,7000000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0
42.375219,81.0,27.0,235.0,13.0,123.0,292.0,282.0,1.2466,2.1616,2.0,3.8137,14.0,2.0,32000000.0,4.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,1.0,0
42.358821999999996,86.0,37.0,420.0,15.0,151.0,553.0,316.0,0.7123,4.2301,2.6685,3.0575,8.0,3.0,7900000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1
37.392443,300.0,174.0,457.0,113.0,7.0,169.0,522.0,0.6685,6.2795,2.7945,7.4493,16.0,5.0,80000000.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.25,1.0,1
30.280147999999997,181.0,13.0,442.0,13.0,148.0,91.0,101.0,4.8247,4.8247,0.2466,0.2466,1.0,1.0,5000000.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
47.638456,372.0,184.0,314.0,14.0,21.0,7.0,333.0,1.0,3.1863,2.4301,7.6247,5.0,2.0,2100000.0,3.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1
39.116333000000004,72.0,21.0,359.0,67.0,92.0,216.0,377.0,0.2055,4.3973,3.4164,3.4164,6.0,4.0,22250000.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.5,1.0,1
45.520247,356.0,154.0,459.0,104.0,151.0,549.0,626.0,0.5397,1.5014,-14.1699,2.2082,6.0,2.0,1975000.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1
40.723652,14.0,135.0,394.0,16.0,137.0,8.0,5.0,0.0,0.0,3.5918,4.3260000000000005,0.0,1.0,1000000.0,2.0,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
40.602206,47.0,5.0,360.0,16.0,89.0,369.0,449.0,2.3452,2.3452,5.77752,6.39068,0.0,1.0,35000000.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
37.480999,14.0,135.0,375.0,203.0,7.0,61.0,205.0,0.0822,4.3260000000000005,3.6630000000000003,5.6110000000000015,12.0,7.0,88651133.0,5.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1667,1.0,1
42.565645399999994,1.0,139.0,661.0,8.0,95.0,528.0,629.0,5.5945,5.5945,2.67012,5.18848,3.0,1.0,26000000.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
34.054935,215.0,107.0,368.0,134.0,33.0,11.0,8.0,0.6712,0.6712,0.0,0.7562,3.0,1.0,100000.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.750152,195.0,58.0,910.0,150.0,167.0,380.0,457.0,1.0,1.0,3.8110000000000004,4.9178,6.0,1.0,5000000.0,3.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
34.062588,112.0,60.0,87.0,8.0,115.0,100.0,367.0,6.8356,8.3096,3.08714,4.44164,5.0,2.0,7300000.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0
37.406914,279.0,125.0,46.0,11.0,71.0,5.0,310.0,2.0027,6.2274,4.0027,10.7616,8.0,3.0,64080000.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1
51.43247,108.0,157.0,774.0,171.0,179.0,156.0,308.0,1.3425,1.726,-0.0822,1.7205,8.0,2.0,5800000.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1
37.791388,295.0,174.0,125.0,12.0,179.0,8.0,68.0,4.0027,5.7534,5.9233,6.0,6.0,4.0,89500000.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
37.788482,292.0,174.0,401.0,69.0,7.0,440.0,286.0,0.5808,5.2521,3.0877,4.1699,11.0,4.0,23350000.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1
42.393662,96.0,205.0,545.0,34.0,52.0,435.0,648.0,3.6877,5.9644,2.6296,4.07506,7.0,2.0,13500000.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,1.0,1
42.496515,37.0,30.0,174.0,8.0,69.0,373.0,238.0,7.3534,8.126,11.0329,11.0575,13.0,2.0,24500000.0,2.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,1
37.534538,283.0,163.0,552.0,10.0,19.0,530.0,632.0,3.6027,3.6027,3.0027,3.0027,2.0,1.0,10000000.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0
40.767013,204.0,170.0,345.0,15.0,158.0,55.0,60.0,-1.9863,-1.9863,4.91122,7.373700000000001,3.0,1.0,8500000.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.161661,180.0,195.0,216.0,2.0,38.0,358.0,439.0,16.4192,16.4192,7.0328800000000005,8.868500000000001,0.0,1.0,6000000.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0
37.424298,309.0,143.0,343.0,169.0,18.0,116.0,121.0,1.337,1.337,1.3479,1.3479,3.0,1.0,2000000.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1
30.280147999999997,181.0,13.0,167.0,155.0,5.0,451.0,454.0,1.1123,1.9369999999999998,0.0,1.1123,3.0,2.0,4100000.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,1
37.40047,278.0,125.0,854.0,190.0,23.0,5.0,2.0,0.3699,0.3699,1.9507,8.3178,5.0,1.0,6200000.0,4.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1
37.767575,293.0,174.0,589.0,11.0,138.0,205.0,553.0,4.0877,5.5753,4.0027,4.0027,8.0,2.0,12250000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,1.0,1
37.779281,295.0,174.0,470.0,120.0,78.0,574.0,453.0,3.3945,5.0712,5.7233,8.7342,3.0,2.0,11725600.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1
42.504816999999996,45.0,35.0,362.0,9.0,76.0,317.0,106.0,4.3151,5.8301,1.89588,5.174239999999999,1.0,2.0,16000000.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0
47.603832000000004,370.0,184.0,190.0,187.0,118.0,52.0,206.0,2.4767,4.3836,3.3945,4.9863,10.0,3.0,5056559.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.6667,1.0,1
37.780883,296.0,174.0,620.0,13.0,153.0,379.0,456.0,0.4137,0.4137,6.8329,8.874,9.0,1.0,100000.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
37.779281,298.0,174.0,601.0,200.0,112.0,4.0,594.0,2.3342,6.9671,4.0027,8.3014,11.0,3.0,68200000.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1
37.789429,316.0,2.0,829.0,9.0,123.0,203.0,368.0,4.0877,9.3068,6.0027,6.0027,5.0,3.0,33000000.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.6667,1.0,1
35.986906,106.0,61.0,239.0,17.0,8.0,74.0,365.0,1.7863,3.3014,2.0822,2.3288,8.0,3.0,3352194.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.5,0.0,0
40.750519,3.0,135.0,817.0,103.0,7.0,472.0,40.0,1.4082,1.9068,-0.1616,1.8384,5.0,2.0,2212000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1
37.484347,281.0,163.0,123.0,12.0,156.0,145.0,354.0,5.9014,7.2904,3.83452,4.3704,1.0,4.0,19800000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1
37.566009,310.0,177.0,530.0,86.0,138.0,173.0,334.0,0.8301,1.0986,1.1014,1.1616,6.0,2.0,4500000.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0
42.296017299999995,100.0,133.0,322.0,12.0,6.0,8.0,31.0,4.0027,4.0055,4.0027,4.0027,2.0,2.0,14000000.0,1.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,1
26.106273,121.0,212.0,191.0,57.0,8.0,174.0,178.0,0.0548,0.0548,0.0685,0.4,4.0,1.0,100000.0,2.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.4027811,308.0,143.0,336.0,12.0,138.0,340.0,505.0,2.3562,3.4274,3.0027,5.3425,4.0,2.0,9900000.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1
37.779281,294.0,174.0,540.0,16.0,89.0,8.0,34.0,0.0,5.063,5.0055,5.7945,10.0,3.0,7600000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1
34.430786,264.0,180.0,665.0,169.0,147.0,441.0,516.0,0.0,0.0,0.737,0.737,2.0,1.0,50000.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0
37.448944,305.0,143.0,604.0,83.0,42.0,7.0,4.0,-0.0849,-0.0849,1.4328599999999998,2.1249200000000004,3.0,1.0,650000.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34.005914000000004,220.0,107.0,287.0,16.0,6.0,171.0,663.0,0.9178,2.7288,2.4164,2.7288,8.0,3.0,10500000.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0
34.019657,234.0,182.0,94.0,20.0,200.0,407.0,486.0,0.4712,0.4712,0.0,0.9178,12.0,1.0,500000.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
37.390501,278.0,125.0,590.0,11.0,7.0,199.0,25.0,1.9342,4.0438,2.0027,10.189,2.0,2.0,24300000.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,1.0,1
37.386778,343.0,181.0,56.0,7.0,70.0,414.0,132.0,7.4904,7.874,7.0055,7.0055,6.0,2.0,18000000.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0
37.779507,296.0,174.0,771.0,132.0,187.0,192.0,137.0,0.6548,3.5452,3.8438,6.5589,27.0,3.0,26000000.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.6667,1.0,1
37.391642,275.0,125.0,61.0,13.0,7.0,293.0,20.0,2.2466,5.0356,3.74412,5.6378,2.0,2.0,9500000.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0
39.2328783,381.0,52.0,317.0,8.0,26.0,316.0,375.0,7.3151,7.3151,5.0055,5.0055,6.0,1.0,16980999.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
37.419819,279.0,125.0,566.0,12.0,84.0,5.0,2.0,1.0027,1.0027,1.1644,3.5699,2.0,1.0,5000000.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0
47.657942999999996,378.0,167.0,551.0,114.0,7.0,171.0,176.0,1.6712,1.6712,1.5276800000000001,1.9348000000000003,3.0,1.0,350000.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42.485690999999996,45.0,35.0,911.0,14.0,138.0,277.0,201.0,1.2384,4.9726,1.0,1.0,1.0,5.0,13130000.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0
39.78373,371.0,184.0,389.0,16.0,169.0,92.0,102.0,2.8247,2.8247,0.0,2.8219,1.0,1.0,20000000.0,2.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
42.372912,82.0,37.0,821.0,151.0,188.0,169.0,649.0,0.5014,3.2959,2.0685,6.9973,18.0,3.0,26500000.0,4.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1
42.432106,41.0,114.0,770.0,10.0,57.0,545.0,276.0,3.6986,4.1041,4.0674,5.31398,4.0,2.0,15000000.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1
39.414219,88.0,70.0,137.0,10.0,13.0,313.0,366.0,4.3041,4.3041,1.5441,2.27234,0.0,1.0,2600000.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
37.54827,317.0,72.0,535.0,12.0,28.0,355.0,15.0,2.3973,6.0329,4.23616,6.22028,1.0,4.0,21470000.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,1.0,0
30.280147999999997,181.0,13.0,335.0,134.0,150.0,337.0,401.0,0.0,0.0,0.27399999999999997,0.863,5.0,1.0,20000.0,2.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.384239,287.0,191.0,469.0,13.0,175.0,169.0,574.0,1.9151,2.5808,2.0,6.9178,10.0,2.0,3600000.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
40.728425,11.0,135.0,93.0,130.0,112.0,246.0,559.0,0.8329,7.2521,8.0055,8.4,23.0,7.0,27300000.0,4.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1
37.779281,295.0,174.0,245.0,20.0,159.0,508.0,598.0,0.5863,0.5863,1.0493,1.0493,8.0,1.0,2600000.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1
37.424298,309.0,143.0,121.0,18.0,22.0,85.0,92.0,0.8027,0.8027,0.0,1.411,5.0,1.0,5000000.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
32.897273999999996,251.0,173.0,60.0,12.0,31.0,96.0,307.0,4.7589,6.2247,3.6685,6.2247,2.0,2.0,17000000.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,1.0,1
43.643966999999996,131.0,210.0,511.0,16.0,138.0,345.0,407.0,4.3699,4.3699,1.43286,2.1249200000000004,0.0,1.0,662000.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0
40.73901,10.0,135.0,652.0,18.0,6.0,10.0,11.0,0.0,1.0247,2.0055,2.7315,12.0,2.0,3750000.0,2.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1
37.764726,296.0,174.0,201.0,43.0,22.0,61.0,525.0,0.9726,6.7534,5.2466,9.1534,57.0,4.0,45000000.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.6667,1.0,1
40.74731129999999,24.0,104.0,717.0,55.0,19.0,554.0,643.0,3.8849,5.8629999999999995,2.8356,6.1123,9.0,2.0,6700000.0,4.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1
37.536402,283.0,163.0,83.0,14.0,126.0,282.0,141.0,0.1753,3.8795,2.0,4.474,12.0,3.0,20750000.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.3333,1.0,1
